normalized_vendor_name,original_vendor_name
GLOBE AND MAIL,THE GLOBE AND MAIL INC./
GLOBE AND MAIL,THE GLOBE AND MAIL INC.
GLOBE AND MAIL,The Globe and Mail
GLOBE AND MAIL,The Globe And Mail
GLOBE AND MAIL,THE GLOBE AND MAIL INC./PUBLICATIONS GLOBE AND MAIL INC.
GLOBE AND MAIL,THE GLOBE AND MAIL
GLOBE AND MAIL,Globe & Mail
GLOBE AND MAIL,Globe and Mail
GLOBE AND MAIL,GLOBE AND MAIL THE
GLOBE AND MAIL,The Globe & Mail
GLOBE AND MAIL,GLOBE AND MAIL
