owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,33289.47,33603.43
aafc-aac,2019-2020,133889.51,132821.48
csc-scc,2017-2018,39729.61,40940.26
dfo-mpo,2018-2019,44782.50,45200.84
dfo-mpo,2019-2020,125115.90,122586.01
dfo-mpo,2020-2021,48936.30,46381.07
dnd-mdn,2017-2018,1191344.79,1227847.54
dnd-mdn,2018-2019,2696305.90,2743099.36
dnd-mdn,2019-2020,1967559.64,1949941.48
dnd-mdn,2020-2021,2480589.74,2367270.52
dnd-mdn,2021-2022,1184923.63,1098679.70
dnd-mdn,2022-2023,991949.39,887897.47
pc,2017-2018,148769.23,153017.86
pc,2018-2019,670379.88,683226.46
pwgsc-tpsgc,2017-2018,5260146.85,5422450.55
pwgsc-tpsgc,2018-2019,5134593.91,5231794.67
pwgsc-tpsgc,2019-2020,6343595.62,6287548.45
pwgsc-tpsgc,2020-2021,7173277.83,6828552.89
pwgsc-tpsgc,2021-2022,9355911.25,8684831.29
pwgsc-tpsgc,2022-2023,33189019.40,29537010.72
rcmp-grc,2017-2018,231304.06,238212.24
rcmp-grc,2018-2019,121089.17,122275.71
rcmp-grc,2019-2020,470992.50,467247.63
rcmp-grc,2020-2021,401260.41,381827.09
rcmp-grc,2021-2022,1076978.71,999197.48
rcmp-grc,2022-2023,1126062.13,1007536.25
