d_fiscal_year,total,total_constant_2019_dollars
2017-2018,6871294.54,7082468.45
2018-2019,8700440.82,8859200.47
2019-2020,9041153.18,8960145.06
2020-2021,10104064.28,9624031.58
2021-2022,11617813.59,10782708.47
2022-2023,35307030.92,31432444.44
