d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,514662.89,530255.71
2_professional_services,2018-2019,995946.65,1012843.90
2_professional_services,2019-2020,1183719.48,1171849.71
2_professional_services,2020-2021,796841.25,759210.69
2_professional_services,2021-2022,729183.13,683351.98
3_information_technology,2017-2018,1395423.66,1438233.81
3_information_technology,2018-2019,549253.39,556445.86
3_information_technology,2019-2020,2211444.21,2193342.38
3_information_technology,2020-2021,1569110.01,1495635.10
3_information_technology,2021-2022,5392.10,5137.64
