owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2019-2020,23068.70,22866.90
cnsc-ccsn,2017-2018,108398.09,111719.13
cnsc-ccsn,2018-2019,87682.67,89660.96
cra-arc,2018-2019,27205.11,27562.16
cra-arc,2019-2020,26881.24,26910.81
crtc,2019-2020,85731.11,84822.77
dfatd-maecd,2018-2019,552986.85,560324.80
dfatd-maecd,2019-2020,1314116.91,1303543.91
dfatd-maecd,2020-2021,562697.40,536667.72
dfo-mpo,2017-2018,1492109.88,1538233.50
dfo-mpo,2018-2019,96713.74,98953.93
dfo-mpo,2019-2020,1194939.75,1184461.50
dfo-mpo,2020-2021,1285496.71,1224124.49
dfo-mpo,2021-2022,5392.10,5106.30
dnd-mdn,2017-2018,8486.69,8729.06
dnd-mdn,2018-2019,15949.21,16339.22
dnd-mdn,2019-2020,55799.57,55202.69
dnd-mdn,2020-2021,17394.15,16431.03
fin,2017-2018,9642.69,9945.12
hc-sc,2019-2020,18815.72,18386.25
hc-sc,2020-2021,75911.71,72496.70
iaac-aeic,2018-2019,41780.62,42447.49
irb-cisr,2021-2022,39999.83,37367.43
jus,2017-2018,109965.40,113255.62
jus,2018-2019,106966.35,109509.04
nserc-crsng,2017-2018,41234.52,42527.78
oic-ci,2018-2019,399492.13,406507.73
oic-ci,2019-2020,234665.12,230678.36
oic-ci,2020-2021,366788.00,348628.92
oic-ci,2021-2022,689183.30,641574.65
osfi-bsif,2018-2019,41646.15,42035.19
osfi-bsif,2019-2020,148736.25,148280.58
ps-sp,2017-2018,81252.97,83764.58
pwgsc-tpsgc,2017-2018,58996.31,60833.20
pwgsc-tpsgc,2019-2020,29880.07,29269.95
pwgsc-tpsgc,2020-2021,57663.29,55054.58
ssc-spc,2018-2019,174777.20,177284.19
ssc-spc,2019-2020,262529.24,261051.83
