owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2020-2021,34569.18,32573.70
ec,2019-2020,24689.87,24126.32
nrcan-rncan,2022-2023,17362.45,15364.82
rcmp-grc,2019-2020,20846.47,20864.81
rcmp-grc,2021-2022,15424.50,14486.01
rcmp-grc,2022-2023,0.00,0.00
tc,2018-2019,970285.82,980536.25
tc,2019-2020,1703841.21,1691357.75
tc,2020-2021,1577336.54,1499839.34
tc,2021-2022,1955885.05,1821599.82
tc,2022-2023,751767.72,675137.57
