d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,132021.77,135448.97
it_consulting_services,2018-2019,126287.14,128238.53
it_consulting_services,2019-2020,184114.74,181761.23
it_consulting_services,2020-2021,301745.86,285911.92
it_consulting_services,2021-2022,171889.58,158720.53
