d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,406273.03,416114.42
10_office_management,2018-2019,493610.27,499616.51
10_office_management,2019-2020,627506.18,616340.19
10_office_management,2020-2021,800491.73,755085.29
10_office_management,2021-2022,840367.44,765292.22
3_information_technology,2017-2018,132021.77,135448.97
3_information_technology,2018-2019,126287.14,128238.53
3_information_technology,2019-2020,184114.74,181761.23
3_information_technology,2020-2021,301745.86,285911.92
3_information_technology,2021-2022,171889.58,158720.53
9_human_capital,2017-2018,4454.70,4570.28
9_human_capital,2021-2022,55267.00,50541.11
