d_fiscal_year,total,total_constant_2019_dollars
2017-2018,542749.49,558842.90
2018-2019,619897.41,629840.02
2019-2020,811620.92,798862.80
2020-2021,1102237.59,1042074.49
2021-2022,1067524.02,975722.34
2022-2023,872710.80,776879.68
