owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,132021.77,135448.97
aafc-aac,2018-2019,126782.49,128738.75
aafc-aac,2019-2020,145842.77,144653.59
aafc-aac,2020-2021,267854.68,253999.38
aafc-aac,2021-2022,37741.20,34087.85
dfo-mpo,2017-2018,47794.15,48964.57
dfo-mpo,2018-2019,14929.81,15087.83
dfo-mpo,2019-2020,85995.30,84608.73
dfo-mpo,2020-2021,52331.45,49276.24
dfo-mpo,2021-2022,55267.00,50541.11
dnd-mdn,2017-2018,94138.05,96588.53
dnd-mdn,2018-2019,180713.47,182897.71
dnd-mdn,2019-2020,91205.42,90293.58
dnd-mdn,2020-2021,613817.85,579309.80
dnd-mdn,2021-2022,702797.34,637879.06
hc-sc,2020-2021,33891.18,31912.54
hc-sc,2021-2022,134148.38,124632.68
nrc-cnrc,2017-2018,268795.52,275131.59
nrc-cnrc,2018-2019,297471.63,301130.74
nrc-cnrc,2019-2020,488577.44,478545.52
nrc-cnrc,2020-2021,134342.43,126499.25
nrc-cnrc,2021-2022,137570.10,127413.16
