d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1248399.23,1287302.35
1_facilities_and_construction,2018-2019,922124.41,939945.77
1_facilities_and_construction,2019-2020,816220.63,809709.66
1_facilities_and_construction,2020-2021,708257.96,674486.47
1_facilities_and_construction,2021-2022,1235531.28,1145840.96
1_facilities_and_construction,2022-2023,1049009.48,932869.12
2_professional_services,2017-2018,39035.85,40260.16
2_professional_services,2018-2019,111204.25,112903.35
2_professional_services,2019-2020,76210.38,75388.62
2_professional_services,2020-2021,79450.01,75213.70
2_professional_services,2021-2022,79796.33,72520.30
2_professional_services,2022-2023,75888.25,67189.22
3_information_technology,2017-2018,94288.70,97203.26
3_information_technology,2018-2019,50832.23,51806.33
3_information_technology,2019-2020,50971.50,50564.90
3_information_technology,2020-2021,50832.23,48408.58
3_information_technology,2021-2022,50832.23,47260.03
3_information_technology,2022-2023,50832.23,45484.89
