owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,64870.05,67034.79
aandc-aadnc,2019-2020,26102.30,26067.83
aandc-aadnc,2020-2021,99634.00,95954.82
aandc-aadnc,2021-2022,43927.50,41075.47
aandc-aadnc,2022-2023,89911.58,80891.90
csc-scc,2021-2022,10500.00,9578.53
csc-scc,2022-2023,12000.00,10732.38
dnd-mdn,2017-2018,53268.60,55019.61
dnd-mdn,2019-2020,59184.02,58081.40
ec,2017-2018,178542.00,183850.86
ec,2018-2019,131088.94,132336.60
ec,2019-2020,281046.29,277987.34
ec,2020-2021,587141.94,558016.49
ec,2021-2022,263764.22,244289.14
ec,2022-2023,303433.69,272419.87
nrcan-rncan,2017-2018,232041.60,239899.46
nrcan-rncan,2020-2021,192708.96,181584.98
nrcan-rncan,2021-2022,1212737.44,1127513.12
nrcan-rncan,2022-2023,1212737.44,1085162.54
pc,2017-2018,26254.20,27109.43
pc,2018-2019,159814.92,164056.92
pc,2019-2020,123171.25,122508.73
pc,2020-2021,72706.94,69627.67
pc,2021-2022,25219.59,23709.66
pc,2022-2023,151656.75,136300.55
rcmp-grc,2021-2022,115846.08,108797.50
rcmp-grc,2022-2023,16800.00,15174.84
