d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,173070.36,177904.42
it_consulting_services,2018-2019,67034.30,68745.03
it_devices_equipment,2019-2020,2041.11,1992.49
it_devices_equipment,2020-2021,11857.89,11232.87
it_software_licensing,2020-2021,4508.95,4288.56
it_software_licensing,2021-2022,9802.05,9266.87
