d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2019-2020,49169.72,48582.15
0_other,2020-2021,67217.04,64012.18
0_other,2021-2022,2855110.56,2614573.45
0_other,2022-2023,6079336.02,5439815.36
2_professional_services,2017-2018,2178578.22,2245920.42
2_professional_services,2018-2019,2178578.22,2220326.63
2_professional_services,2019-2020,3328047.99,3294087.32
2_professional_services,2020-2021,4145551.63,3947924.27
2_professional_services,2021-2022,7201276.23,6687632.21
2_professional_services,2022-2023,9062001.39,8107905.72
3_information_technology,2020-2021,25741.38,24380.92
3_information_technology,2021-2022,113644.12,105573.56
