d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2178578.22,2245920.42
2018-2019,2178578.22,2220326.63
2019-2020,3377217.71,3342669.47
2020-2021,4238510.04,4036317.36
2021-2022,10170030.91,9407779.22
2022-2023,15141337.41,13547721.08
