owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,46860.00,48013.36
aafc-aac,2018-2019,22000.00,22246.84
aafc-aac,2021-2022,12500.00,11752.01
csa-asc,2017-2018,1462761.79,1500347.40
csa-asc,2018-2019,1618396.58,1644368.52
csa-asc,2019-2020,1346652.58,1335288.22
csa-asc,2020-2021,1342973.21,1276724.72
csa-asc,2021-2022,574258.68,511722.66
dfatd-maecd,2017-2018,11187.00,11450.70
dfo-mpo,2019-2020,10022.25,9779.71
dfo-mpo,2021-2022,62475.00,35947.50
dnd-mdn,2017-2018,364767.55,373437.21
dnd-mdn,2018-2019,1506369.07,1528599.85
dnd-mdn,2019-2020,1819521.22,1800821.43
dnd-mdn,2020-2021,2684277.93,2553601.59
dnd-mdn,2021-2022,1467951.32,1194033.55
ec,2017-2018,91972.90,94236.04
ec,2018-2019,97722.86,98949.81
ec,2019-2020,133581.12,131471.83
ec,2020-2021,174136.83,164359.61
ec,2021-2022,66607.70,49077.45
esdc-edsc,2018-2019,24750.00,25135.97
esdc-edsc,2019-2020,39675.00,38827.85
esdc-edsc,2021-2022,39675.00,15187.82
hc-sc,2017-2018,1128164.93,1157241.29
hc-sc,2018-2019,1109995.33,1127104.05
hc-sc,2019-2020,850212.33,846634.01
hc-sc,2020-2021,141699.20,134573.76
hc-sc,2021-2022,229475.80,166589.86
nrc-cnrc,2019-2020,594222.08,585751.98
nrc-cnrc,2020-2021,732569.19,697396.68
nrc-cnrc,2021-2022,353145.98,286724.38
nrcan-rncan,2017-2018,118476.42,121508.90
nrcan-rncan,2018-2019,94559.00,95806.09
nrcan-rncan,2019-2020,125008.23,122274.54
nrcan-rncan,2020-2021,179437.86,170447.61
nrcan-rncan,2021-2022,138175.87,95462.31
pc,2017-2018,10672.22,10965.72
pc,2020-2021,17490.00,16661.66
phac-aspc,2017-2018,47815.83,48969.05
phac-aspc,2018-2019,56528.17,57512.95
polar-polaire,2019-2020,27952.25,27275.79
ps-sp,2020-2021,22600.00,21625.52
tbs-sct,2020-2021,39954.54,38020.23
tbs-sct,2021-2022,40818.93,25238.79
tc,2017-2018,24998.99,25588.27
tc,2021-2022,30894.87,22991.93
wage,2020-2021,15719.15,14801.43
wage,2021-2022,22311.04,21096.46
