normalized_vendor_name,original_vendor_name
UNIVERSITY OF WATERLOO,UNIVERSITY OF WATERLOO
UNIVERSITY OF WATERLOO,university of Waterloo
UNIVERSITY OF WATERLOO,University of Waterloo
