d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1713096.68,1763941.15
2018-2019,1129557.32,1146452.92
2019-2020,2000139.33,1969501.31
2020-2021,2621333.17,2496742.51
2021-2022,2094928.11,1915251.78
2022-2023,1406933.49,1257607.82
