d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1854126.06,1910831.02
2018-2019,2164247.01,2199792.63
2019-2020,2387057.32,2367202.44
2020-2021,2452219.66,2337945.21
2021-2022,2983071.33,2787279.12
