owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2022-2023,264702.50,235089.01
cfia-acia,2022-2023,102637.50,91147.86
cta-otc,2022-2023,14422.46,12763.09
ec,2020-2021,61462.68,58058.88
ec,2022-2023,28509.90,25407.69
irb-cisr,2022-2023,99315.08,89497.74
nrcan-rncan,2020-2021,23177.81,22227.58
nrcan-rncan,2022-2023,135702.55,120938.37
pco-bcp,2021-2022,18294.70,16538.12
pwgsc-tpsgc,2022-2023,1251931.03,1108345.23
ssc-spc,2021-2022,10256.85,9272.03
ssc-spc,2022-2023,47389.23,42404.08
