d_most_recent_category,total,percentage
2_professional_services,3519800.2932864646,0.8461331428739359
9_human_capital,457390.6212565445,0.10995321655692708
3_information_technology,157380.35,0.03783303570548973
10_office_management,25294.5,0.0060806048636472725
