d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,145528.62,150100.32
it_consulting_services,2018-2019,84727.01,86170.28
it_consulting_services,2019-2020,155491.98,153872.32
it_consulting_services,2020-2021,54334.28,51645.29
it_consulting_services,2021-2022,34745.26,32529.24
it_consulting_services,2022-2023,63755.75,56870.86
it_software_licensing,2019-2020,8586.05,8390.07
it_software_licensing,2020-2021,20144.20,19215.58
it_software_licensing,2021-2022,14551.98,13154.76
it_software_licensing,2022-2023,12681.02,11454.31
