d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2019-2020,25294.50,25227.76
2_professional_services,2017-2018,648485.11,666414.27
2_professional_services,2018-2019,954050.23,966512.16
2_professional_services,2019-2020,768234.84,766750.27
2_professional_services,2020-2021,1149030.12,1118415.97
2_professional_services,2021-2022,1413169.83,947854.31
3_information_technology,2017-2018,24860.00,25314.12
3_information_technology,2018-2019,41956.51,42479.68
3_information_technology,2019-2020,38893.04,38890.99
3_information_technology,2020-2021,51670.80,50402.23
3_information_technology,2021-2022,14551.98,1988.19
9_human_capital,2017-2018,30248.11,30801.23
9_human_capital,2018-2019,155528.89,157895.14
9_human_capital,2019-2020,223880.18,223742.78
9_human_capital,2020-2021,47733.44,46730.45
9_human_capital,2021-2022,126642.78,93055.32
