owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,358303.36,367588.17
aafc-aac,2018-2019,370168.36,375889.48
aafc-aac,2019-2020,416063.61,411722.72
aafc-aac,2020-2021,595056.70,566012.69
aafc-aac,2021-2022,542971.35,501260.19
aandc-aadnc,2017-2018,192191.48,197316.11
aandc-aadnc,2018-2019,266421.92,270012.03
aandc-aadnc,2019-2020,484401.14,481383.74
aandc-aadnc,2020-2021,291758.24,277169.01
aandc-aadnc,2021-2022,40738.31,36948.29
cas-satj,2017-2018,100634.62,103270.79
cas-satj,2018-2019,137847.74,139991.47
cas-satj,2019-2020,138225.40,137058.92
cas-satj,2020-2021,137847.74,131047.75
cas-satj,2021-2022,137847.74,127984.04
cbsa-asfc,2017-2018,600126.76,615678.01
cbsa-asfc,2018-2019,709916.34,721497.25
cbsa-asfc,2019-2020,719808.35,712845.29
cbsa-asfc,2020-2021,855864.56,814286.93
cbsa-asfc,2021-2022,635404.24,590473.53
cfia-acia,2017-2018,72123.28,73992.76
cfia-acia,2018-2019,26250.00,26670.33
cfia-acia,2019-2020,152935.42,149557.28
cfia-acia,2020-2021,58370.68,54996.36
cfia-acia,2021-2022,391510.46,363134.85
cgc-ccg,2018-2019,5081.78,5131.78
cgc-ccg,2019-2020,38536.85,38673.87
cic,2017-2018,71755.00,73446.41
cic,2018-2019,73009.13,73727.47
cic,2019-2020,112661.00,111697.26
cic,2020-2021,76416.25,72048.02
cic,2021-2022,94754.74,88213.77
cra-arc,2017-2018,0.00,0.00
csc-scc,2017-2018,139997.28,143352.79
csc-scc,2018-2019,202122.92,205445.85
csc-scc,2019-2020,241129.15,236863.34
csc-scc,2020-2021,855754.16,813540.05
csc-scc,2021-2022,966440.28,895272.72
dfatd-maecd,2017-2018,548216.25,562394.80
dfatd-maecd,2018-2019,432853.74,440635.84
dfatd-maecd,2019-2020,336725.63,333680.35
dfatd-maecd,2020-2021,660209.06,628758.39
dfatd-maecd,2021-2022,849549.40,784810.09
dfo-mpo,2017-2018,22548.66,23080.18
dfo-mpo,2018-2019,216138.84,219400.05
dfo-mpo,2019-2020,83055.00,81629.12
dfo-mpo,2020-2021,63999.37,61011.78
dfo-mpo,2021-2022,46108.81,43046.01
dnd-mdn,2017-2018,6610.76,6766.59
dnd-mdn,2018-2019,43592.28,44378.46
dnd-mdn,2019-2020,56410.13,56297.50
dnd-mdn,2020-2021,53893.35,50982.67
dnd-mdn,2021-2022,47403.87,44236.39
ec,2017-2018,2352.57,2408.02
ec,2018-2019,105546.36,107209.21
ec,2019-2020,16405.28,16419.71
ec,2020-2021,55938.07,52982.96
ec,2021-2022,137552.50,127405.53
esdc-edsc,2017-2018,141427.73,145069.21
esdc-edsc,2018-2019,417110.12,422755.28
esdc-edsc,2019-2020,618796.80,610470.60
esdc-edsc,2020-2021,190939.76,181385.57
esdc-edsc,2021-2022,545352.29,502757.59
fcac-acfc,2018-2019,101093.22,102564.09
fcac-acfc,2019-2020,23154.73,22594.37
fcac-acfc,2020-2021,10067.27,9503.30
fin,2017-2018,19710.15,20174.76
fin,2018-2019,44530.35,45497.52
fja-cmf,2017-2018,21470.00,21976.09
fja-cmf,2021-2022,40000.00,36266.68
hc-sc,2017-2018,37837.63,38818.13
hc-sc,2019-2020,101389.25,100225.69
iaac-aeic,2018-2019,23857.55,24092.29
iaac-aeic,2019-2020,117157.63,116779.99
isc-sac,2017-2018,36142.09,37078.65
isc-sac,2018-2019,316720.39,320998.56
isc-sac,2019-2020,370715.86,367814.97
isc-sac,2020-2021,60350.63,57117.76
isc-sac,2021-2022,51901.76,47772.66
jus,2017-2018,122471.77,125567.42
jus,2018-2019,200196.98,203310.34
jus,2019-2020,383765.46,379205.88
jus,2020-2021,362926.67,345023.60
jus,2021-2022,362926.67,336957.45
mpcc-cppm,2018-2019,24950.40,25214.47
mpcc-cppm,2019-2020,24860.00,24577.01
nrc-cnrc,2019-2020,194723.52,190799.25
nrc-cnrc,2020-2021,966330.63,919346.17
nrc-cnrc,2021-2022,588294.00,537560.64
nrcan-rncan,2017-2018,81691.65,83808.55
nrcan-rncan,2018-2019,47866.08,48359.91
nrcan-rncan,2019-2020,79860.54,79113.51
nrcan-rncan,2020-2021,51634.89,49062.99
nrcan-rncan,2021-2022,35392.27,33374.52
nserc-crsng,2018-2019,82179.18,83008.96
nserc-crsng,2019-2020,232910.53,229761.54
nserc-crsng,2020-2021,101521.63,96234.06
nserc-crsng,2021-2022,27121.77,25551.81
oag-bvg,2017-2018,0.00,0.00
oag-bvg,2018-2019,0.00,0.00
oag-bvg,2019-2020,0.00,0.00
oag-bvg,2020-2021,0.00,0.00
oag-bvg,2021-2022,0.00,0.00
oci-bec,2021-2022,28250.00,26509.66
ocol-clo,2021-2022,1145218.90,1048885.49
osfi-bsif,2021-2022,29808.98,27256.03
pc,2017-2018,273084.26,279845.96
pc,2018-2019,564398.07,573381.28
pc,2019-2020,416009.15,412058.81
pc,2020-2021,337969.17,320925.58
pc,2021-2022,413300.57,383258.88
pch,2017-2018,194851.07,199666.40
pch,2018-2019,275950.32,279916.70
pch,2019-2020,229809.73,227642.74
pch,2020-2021,105852.76,100600.73
pch,2021-2022,220137.22,203541.03
pco-bcp,2017-2018,4072.64,4168.64
pco-bcp,2018-2019,45477.86,46208.37
phac-aspc,2017-2018,29775.50,30477.37
phac-aspc,2018-2019,82836.20,83714.24
phac-aspc,2019-2020,33900.00,33940.76
phac-aspc,2020-2021,33432.00,31782.81
phac-aspc,2021-2022,470337.00,429971.34
polar-polaire,2019-2020,14834.41,14569.42
polar-polaire,2020-2021,15081.65,14358.50
ppsc-sppc,2018-2019,14162.69,14302.04
ppsc-sppc,2019-2020,19876.66,19595.52
