normalized_vendor_name,original_vendor_name
SAMSON ASSOCIES,SAMSON & ASSOCIES CPA/
SAMSON ASSOCIES,Samson & Associates
SAMSON ASSOCIES,SAMSON & ASSOCIATES
SAMSON ASSOCIES,SAMSON & ASSOCIES
SAMSON ASSOCIES,SAMSON & ASSOCIÉS CPA/
SAMSON ASSOCIES,SAMSON & ASSOCIÉS
SAMSON ASSOCIES,SAMSON & ASSOCIATES CPA
SAMSON ASSOCIES,Samson & Associés
SAMSON ASSOCIES,SAMSON & ASSOCIÉS CPA
SAMSON ASSOCIES,SAMSON &; ASSOCIATES
SAMSON ASSOCIES,Samson & Associés Cpa/
SAMSON ASSOCIES,Samson & Associates CPA/
SAMSON ASSOCIES,Samson & Associés CPA/
SAMSON ASSOCIES,Samson & Associes
SAMSON ASSOCIES,Samson & Assoc
SAMSON ASSOCIES,Samson & Associés CPA
SAMSON ASSOCIES,SAMSON & ASSOCIATES CPA/
