d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7375318.74,7563831.59
2018-2019,9151178.62,9291113.28
2019-2020,10309215.47,10198773.25
2020-2021,11384983.37,10817194.98
2021-2022,16194097.37,14997490.15
