d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,1623077.95,1644888.41
11_defence,2019-2020,3282025.02,3255844.38
11_defence,2020-2021,3273057.74,3117000.58
11_defence,2021-2022,3273057.74,3043045.77
11_defence,2022-2023,3273057.74,2928745.79
