d_fiscal_year,total,total_constant_2019_dollars
2017-2018,800989.47,820361.62
2018-2019,1636223.98,1655421.30
2019-2020,931577.65,914896.56
2020-2021,803721.15,760494.70
2021-2022,326929.17,300405.66
