d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2017-2018,102664.05,105870.27
it_devices_equipment,2018-2019,94374.60,95638.76
it_devices_equipment,2021-2022,81895.04,76951.37
it_other,2017-2018,267343.07,275105.14
it_other,2018-2019,476819.10,485069.44
it_other,2019-2020,334447.83,331658.75
it_other,2020-2021,177637.15,168094.85
it_other,2021-2022,80817.28,73924.41
it_other,2022-2023,67343.27,59876.64
it_software_licensing,2018-2019,213506.06,215500.56
