d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2021-2022,17722.85,16007.28
10_office_management,2018-2019,67937.88,68760.01
10_office_management,2021-2022,71247.98,64636.44
11_defence,2017-2018,311464.84,318889.75
11_defence,2018-2019,734227.23,741852.35
11_defence,2019-2020,440227.38,429587.47
11_defence,2020-2021,436035.98,412484.22
11_defence,2021-2022,75246.02,69076.54
2_professional_services,2017-2018,20426.93,20917.06
3_information_technology,2017-2018,370007.12,379128.46
3_information_technology,2018-2019,784699.76,794793.35
3_information_technology,2019-2020,334447.83,331441.92
3_information_technology,2020-2021,177637.15,167911.04
3_information_technology,2021-2022,162712.32,150685.40
6_industrial_products_and_services,2017-2018,99090.58,101426.35
6_industrial_products_and_services,2018-2019,49359.11,50015.59
6_industrial_products_and_services,2019-2020,156902.44,153867.18
6_industrial_products_and_services,2020-2021,190048.02,180099.44
