d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,3544374.89,3653031.48
it_consulting_services,2018-2019,3871278.91,3941113.40
it_consulting_services,2019-2020,2395477.37,2375864.72
it_consulting_services,2020-2021,2769628.67,2639965.59
it_consulting_services,2021-2022,2857561.29,2674904.67
it_other,2017-2018,49958.83,51507.36
it_other,2018-2019,13316.65,13656.49
