owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,1510980.46,1557317.65
aafc-aac,2018-2019,1417653.71,1444366.20
aafc-aac,2019-2020,781827.52,773270.38
aafc-aac,2020-2021,1331129.68,1269151.95
aafc-aac,2021-2022,895407.89,840445.86
aandc-aadnc,2017-2018,169500.00,174294.56
cbsa-asfc,2017-2018,96477.57,99169.06
cbsa-asfc,2018-2019,260846.76,265614.77
cbsa-asfc,2019-2020,261561.41,259462.35
cbsa-asfc,2020-2021,174374.27,166397.38
cra-arc,2017-2018,11541.09,11859.13
cra-arc,2018-2019,13316.65,13656.49
dfatd-maecd,2017-2018,90838.02,93598.91
dfatd-maecd,2018-2019,162328.55,164823.90
dfatd-maecd,2019-2020,414437.01,411111.11
dfatd-maecd,2020-2021,113937.73,108625.32
dnd-mdn,2017-2018,444.05,456.28
dnd-mdn,2018-2019,320477.08,326829.88
ec,2017-2018,62602.66,64353.64
ec,2018-2019,231413.07,235269.41
ec,2019-2020,170332.39,168671.76
ec,2020-2021,172742.13,164452.78
ec,2021-2022,37727.43,35947.02
hc-sc,2020-2021,7204.82,6863.40
hc-sc,2021-2022,19336.48,18094.32
ic,2017-2018,13560.00,13937.37
nrcan-rncan,2017-2018,74573.22,76628.24
nserc-crsng,2017-2018,87010.00,89842.02
osfi-bsif,2017-2018,10990.74,11338.65
osfi-bsif,2018-2019,365646.46,372022.41
osfi-bsif,2019-2020,409255.67,405971.35
osfi-bsif,2020-2021,408137.49,389107.86
osfi-bsif,2021-2022,408137.49,381919.16
pco-bcp,2020-2021,377073.27,358724.05
pco-bcp,2021-2022,1408676.91,1318042.58
pwgsc-tpsgc,2017-2018,349121.93,360110.88
rcmp-grc,2021-2022,107611.57,98550.05
ssc-spc,2018-2019,86046.12,87044.38
ssc-spc,2019-2020,214237.27,212518.00
ssc-spc,2020-2021,213651.93,203690.29
statcan,2017-2018,24857.74,25710.86
tbs-sct,2017-2018,1347344.25,1388639.32
tbs-sct,2018-2019,1347344.25,1371972.33
tbs-sct,2019-2020,162419.58,163010.34
tbs-sct,2021-2022,10593.75,9924.20
