owner_org,d_fiscal_year,total
cta-otc,2020-2021,81544.3231591474
ec,2019-2020,28743.75
esdc-edsc,2017-2018,29422.421875
esdc-edsc,2018-2019,160286.328125
esdc-edsc,2019-2020,8167.622950819672
esdc-edsc,2020-2021,24041.121021783067
hc-sc,2017-2018,8660.245901639344
hc-sc,2018-2019,177789.75409836066
hc-sc,2019-2020,28250.000000000004
ssc-spc,2017-2018,199697.6406051722
ssc-spc,2018-2019,1367746.623735101
ssc-spc,2019-2020,784097.2867504793
ssc-spc,2020-2021,1005508.5907878245
tbs-sct,2017-2018,30138.49315068493
tbs-sct,2018-2019,156311.50684931508
tbs-sct,2019-2020,17174.37389305177
tbs-sct,2020-2021,40523.42610694822
