owner_org,d_fiscal_year,total,total_constant_2019_dollars
cta-otc,2020-2021,66747.60,63257.27
cta-otc,2021-2022,193381.85,179585.57
dnd-mdn,2020-2021,3347.28,3151.86
dnd-mdn,2021-2022,20608.72,19218.57
ec,2019-2020,28743.75,28111.77
esdc-edsc,2017-2018,29422.42,30115.97
esdc-edsc,2018-2019,160286.33,162779.02
esdc-edsc,2019-2020,8167.62,7983.05
esdc-edsc,2020-2021,24041.12,22881.56
esdc-edsc,2021-2022,25278.71,23557.36
hc-sc,2017-2018,8660.25,8864.39
hc-sc,2018-2019,177789.75,180601.21
hc-sc,2019-2020,28250.00,28011.60
ssc-spc,2017-2018,199697.64,204481.45
ssc-spc,2018-2019,1367746.62,1389061.07
ssc-spc,2019-2020,784097.29,778097.60
ssc-spc,2020-2021,1005508.59,954327.01
ssc-spc,2021-2022,2033707.08,1889419.70
tbs-sct,2017-2018,30138.49,30848.92
tbs-sct,2018-2019,156311.51,158914.55
tbs-sct,2019-2020,17174.37,16798.85
tbs-sct,2020-2021,40523.43,38638.42
