d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2020-2021,3347.28,3163.88
11_defence,2021-2022,20608.72,18197.95
2_professional_services,2020-2021,11716.57,11074.64
2_professional_services,2021-2022,76616.92,65090.40
3_information_technology,2017-2018,267918.80,273021.67
3_information_technology,2018-2019,1783519.32,1806888.23
3_information_technology,2019-2020,807093.91,805526.53
3_information_technology,2020-2021,1139900.89,1102276.90
3_information_technology,2021-2022,2211050.11,1742643.37
6_industrial_products_and_services,2018-2019,78614.89,79792.30
6_industrial_products_and_services,2019-2020,59339.13,59312.06
