d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2019-2020,28743.75,28146.89
it_consulting_services,2020-2021,10086.45,9504.22
it_consulting_services,2021-2022,38580.66,36060.92
it_devices_equipment,2018-2019,53845.03,54348.03
it_devices_equipment,2019-2020,724758.16,719012.90
it_devices_equipment,2020-2021,995422.14,946301.62
it_devices_equipment,2021-2022,1995126.42,1856042.61
it_devices_equipment,2022-2023,708072.86,636020.06
it_software_licensing,2017-2018,267918.80,275647.05
it_software_licensing,2018-2019,1729674.29,1764450.51
it_software_licensing,2019-2020,53592.00,52837.71
it_software_licensing,2020-2021,115479.35,109968.68
it_software_licensing,2021-2022,146742.13,136519.12
it_software_licensing,2022-2023,121463.42,108685.98
