owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,33911.23,34552.28
aafc-aac,2019-2020,210610.98,210811.51
aafc-aac,2020-2021,44648.16,42201.95
aafc-aac,2021-2022,21913.17,10063.72
cfia-acia,2021-2022,18273.02,16735.04
csc-scc,2018-2019,56432.14,57211.97
csc-scc,2019-2020,208178.58,207686.70
csc-scc,2020-2021,836368.95,797515.33
csc-scc,2021-2022,675592.13,602499.00
dfo-mpo,2019-2020,84075.25,84190.53
dfo-mpo,2020-2021,140349.24,132659.70
dfo-mpo,2021-2022,218731.44,67547.49
dnd-mdn,2017-2018,1587238.29,1615110.73
dnd-mdn,2018-2019,245355.64,247756.51
dnd-mdn,2019-2020,1565662.85,1565540.55
dnd-mdn,2020-2021,243594.97,239849.26
dnd-mdn,2021-2022,237357.59,215037.25
ec,2020-2021,95688.40,91687.77
isc-sac,2019-2020,29111.85,29151.77
nrcan-rncan,2019-2020,61044.79,61128.49
nrcan-rncan,2021-2022,51959.56,0.00
pc,2019-2020,135707.40,135893.47
pc,2020-2021,407990.58,398765.28
pc,2021-2022,118308.76,107917.72
tc,2017-2018,77485.94,79037.10
tc,2019-2020,140416.48,140300.95
tc,2020-2021,90116.80,87271.72
