owner_org,d_fiscal_year,total
aafc-aac,2017-2018,33911.23
aafc-aac,2019-2020,210610.98
aafc-aac,2020-2021,44648.16
csc-scc,2018-2019,56432.14
csc-scc,2019-2020,208178.58
csc-scc,2020-2021,836368.95
dfo-mpo,2019-2020,84075.25
dfo-mpo,2020-2021,140349.24
dnd-mdn,2017-2018,1587238.29
dnd-mdn,2018-2019,245355.64
dnd-mdn,2019-2020,1565662.85
dnd-mdn,2020-2021,243594.97
ec,2020-2021,95688.40
isc-sac,2019-2020,29111.85
nrcan-rncan,2019-2020,61044.79
pc,2019-2020,135707.40
pc,2020-2021,407990.58
tc,2017-2018,77485.94
tc,2019-2020,140416.48
tc,2020-2021,90116.80
