d_most_recent_category,total,percentage
2_professional_services,3807937.1599999997,0.6050117742019389
1_facilities_and_construction,1957592.2378142076,0.3110257084609867
3_information_technology,328454.1000505689,0.05218536689704612
11_defence,117112.43999999999,0.018607031084913732
5_transportation_and_logistics,49494.7,0.00786380525790838
6_industrial_products_and_services,33397.880000000005,0.0053063140972062295
