d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,1587238.29,1632767.09
11_defence,2018-2019,245355.64,251503.79
11_defence,2019-2020,1532264.97,1500364.17
11_defence,2020-2021,243594.97,233665.78
11_defence,2021-2022,237357.59,221992.92
11_defence,2022-2023,127544.00,114504.50
3_information_technology,2017-2018,33911.23,34898.91
3_information_technology,2019-2020,113156.82,111831.05
3_information_technology,2020-2021,181386.05,172435.37
3_information_technology,2021-2022,85330.73,79807.33
5_transportation_and_logistics,2017-2018,77485.94,79771.14
5_transportation_and_logistics,2019-2020,540473.09,529543.75
5_transportation_and_logistics,2020-2021,1433776.07,1357363.54
5_transportation_and_logistics,2021-2022,938359.59,874652.28
5_transportation_and_logistics,2022-2023,481169.50,428970.81
6_industrial_products_and_services,2018-2019,56432.14,57114.81
6_industrial_products_and_services,2019-2020,248913.31,245407.49
6_industrial_products_and_services,2021-2022,81087.76,73302.04
6_industrial_products_and_services,2022-2023,105972.50,93987.38
