d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
5_transportation_and_logistics,2017-2018,111574.74,114868.20
5_transportation_and_logistics,2018-2019,178477.51,182213.58
6_industrial_products_and_services,2017-2018,719047.16,741273.68
6_industrial_products_and_services,2018-2019,719047.16,732826.36
6_industrial_products_and_services,2019-2020,721017.15,715265.61
6_industrial_products_and_services,2020-2021,719047.16,684763.48
6_industrial_products_and_services,2021-2022,719047.16,668516.59
6_industrial_products_and_services,2022-2023,719047.16,643406.41
