d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,146435.35,149531.43
1_facilities_and_construction,2022-2023,16433.55,14563.72
11_defence,2017-2018,649826.31,669959.80
11_defence,2018-2019,287328.06,293327.76
11_defence,2019-2020,370053.85,368084.69
11_defence,2020-2021,18230.93,17221.47
6_industrial_products_and_services,2017-2018,246269.25,253881.70
6_industrial_products_and_services,2018-2019,63422.77,65108.46
6_industrial_products_and_services,2019-2020,37654.65,36956.13
6_industrial_products_and_services,2020-2021,103534.37,98910.56
6_industrial_products_and_services,2021-2022,68368.33,62962.49
6_industrial_products_and_services,2022-2023,3348548.31,2972717.17
