owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,36160.00,36605.10
aafc-aac,2019-2020,254313.27,248158.75
aafc-aac,2020-2021,103801.33,97986.38
aafc-aac,2021-2022,10056.00,9082.58
cbsa-asfc,2021-2022,15542.32,14416.39
cnsc-ccsn,2018-2019,7483.02,7556.65
cnsc-ccsn,2019-2020,18707.56,18774.07
csa-asc,2017-2018,121270.93,124129.53
csa-asc,2018-2019,223547.61,228069.11
csa-asc,2019-2020,259650.85,254368.43
csa-asc,2020-2021,1839365.65,1749430.83
csa-asc,2021-2022,1550608.51,1444955.62
dfatd-maecd,2017-2018,37490.04,38395.41
dfo-mpo,2020-2021,10164.00,9570.61
dfo-mpo,2021-2022,10170.00,9397.27
dnd-mdn,2017-2018,181456.32,186125.81
dnd-mdn,2018-2019,461151.59,467827.32
dnd-mdn,2019-2020,356467.40,354517.33
dnd-mdn,2020-2021,496397.32,471356.72
dnd-mdn,2021-2022,1343804.72,1248350.49
ec,2017-2018,334290.83,343410.70
ec,2019-2020,63346.76,62127.61
ec,2020-2021,114517.04,108393.49
ec,2021-2022,132359.10,121739.26
esdc-edsc,2020-2021,8149.25,7735.94
esdc-edsc,2021-2022,6850.75,6458.16
hc-sc,2018-2019,23589.28,23841.43
hc-sc,2019-2020,298789.80,293750.12
hc-sc,2020-2021,165752.26,157350.53
hc-sc,2021-2022,149496.24,137567.03
nrc-cnrc,2018-2019,11263.23,11374.04
nrc-cnrc,2019-2020,71097.25,70098.11
nrc-cnrc,2020-2021,148158.36,140855.91
nrc-cnrc,2021-2022,343446.22,317670.05
nrcan-rncan,2017-2018,39494.77,40471.51
nrcan-rncan,2019-2020,23000.00,22566.55
nrcan-rncan,2021-2022,41475.00,38314.32
osfi-bsif,2019-2020,30540.75,30193.09
phac-aspc,2017-2018,776815.50,796945.33
phac-aspc,2018-2019,235621.30,239285.56
phac-aspc,2019-2020,218527.43,216670.26
phac-aspc,2020-2021,238753.95,226945.53
phac-aspc,2021-2022,524779.51,480614.10
statcan,2017-2018,190687.50,195182.40
statcan,2018-2019,7062.50,7215.89
tc,2019-2020,10097.87,9870.76
tc,2020-2021,52052.13,49356.67
vac-acc,2021-2022,39962.50,36094.13
