d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,83017.19,85524.65
it_consulting_services,2018-2019,71065.15,72364.15
it_consulting_services,2021-2022,16633.60,15468.97
it_software_licensing,2018-2019,7483.02,7546.84
it_software_licensing,2019-2020,18707.56,18775.60
it_software_licensing,2021-2022,16717.81,15545.32
