d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1681505.88,1732518.38
2018-2019,1005878.53,1024512.48
2019-2020,1562527.15,1540729.26
2020-2021,2937512.90,2800313.95
2021-2022,4114764.71,3840703.75
