d_fiscal_year,total,total_constant_2019_dollars
2017-2018,409575229.91,420072421.29
2018-2019,487003346.18,493333165.67
2019-2020,406209506.44,405387813.10
2020-2021,462638760.39,452352633.16
2021-2022,514219666.90,383438440.61
