normalized_vendor_name,original_vendor_name
IBM CANADA,IBM CANADA LTD.
IBM CANADA,IBM Canada Limited
IBM CANADA,IBM
IBM CANADA,Ibm Canada Ltd.
IBM CANADA,IBM CANADA LIMITED
IBM CANADA,IBM CANADA LTD
IBM CANADA,IBM Canada Ltd.
IBM CANADA,IBM Canada Ltd
IBM CANADA,IBM Canada limited
IBM CANADA,IBM CANADA LIMITED/IBM CANADA LIMITÉE
IBM CANADA,IBM Canada
IBM CANADA,COGNOS INCORPORATED
IBM CANADA,IBM GLOBAL BUSINESS SERVICES
IBM CANADA,"DONNA CONA INC., IBM CANADA LIMITED IN JOINT VENTURE"
IBM CANADA,IBM BUSINESS CONSULTING SERVICES
IBM CANADA,Ibm Canada Limited/Ibm Canada Limitée
IBM CANADA,IBM Canada LTD
IBM CANADA,IBM CANADA LIMITED/IBM CANADA LIMITIE
IBM CANADA,IBM  Canada Ltd
IBM CANADA,IBM Global Business Services
IBM CANADA,IBM CANADA LIMITED 102444452PG0014
IBM CANADA,IBM CANADA LTD. 16TH FLOOR
IBM CANADA,IBM CANADA LTD - OTTAWA
IBM CANADA,IBM CANADA LTD - M2108
IBM CANADA,IBM CANADA LTD T-5044
IBM CANADA,IBM CANADA
IBM CANADA,IBM Business Consulting Services
IBM CANADA,IBM Belgium n.v. / s.v. PLI-Global
IBM CANADA,IBM Canada Ltee
IBM CANADA,IBM CANADA LTEE
IBM CANADA,IBM - Business Consulting Services
IBM CANADA,COGNOS INC.
IBM CANADA,IBM - BUSINESS CONSULTING SERVICES
IBM CANADA,IBM Canada Inc.
IBM CANADA,SPSS INC
IBM CANADA,IBM CANADA LTD T-5044 - TORONTO ON
IBM CANADA,"DONNA CONA INC., IBM CANADA LTD. IN"
IBM CANADA,IMB Canada Limited
IBM CANADA,IMB CANADA LIMITED
IBM CANADA,SPSS INC.
IBM CANADA,IBM Canada Ltd. T-5044
IBM CANADA,IBM canada Limited
IBM CANADA,"DONNA CONA INC., IBM CANADA LTD. IN JOINT VENTURE"
IBM CANADA,Cognos Inc.
IBM CANADA,"IBM CANADA LTD. 16TH. FLOOR, SUITE 1610"
IBM CANADA,"IBM CANADA LTD.,"
IBM CANADA,IBM Canada LTD.
IBM CANADA,2026695 IBM CANADA LTD.
IBM CANADA,IBM Canada ltd
IBM CANADA,Groupe LGS-IBM Inc.
IBM CANADA,IBM BUSINESS CONSULTING SERVICES/
IBM CANADA,IBM CDA LTD
IBM CANADA,IBM Cnada Limited
IBM CANADA,SPSS Inc.
IBM CANADA,SPSS
IBM CANADA,Cognos
IBM CANADA,IBM CANADA ATTN: KAREN CRAWFORD
IBM CANADA,COGNOS
IBM CANADA,IBM SECURITY SOLUTIONS LEADER
IBM CANADA,186678 IBM Canada Ltd
IBM CANADA,IBM Corporation
IBM CANADA,Cognos Incorporated
IBM CANADA,IBM Global Services.
IBM CANADA,IBM CA LTD
IBM CANADA,IBM Canada Ltée
IBM CANADA,COGNOS CORP.
IBM CANADA,IBM CAN*91898807
IBM CANADA,SPSS CANADIAN GOVERNMENT GROUP
IBM CANADA,"SPSS, AN IBM COMPANY"
