d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,32346136.85,33346131.03
1_facilities_and_construction,2018-2019,32176888.27,32793498.56
1_facilities_and_construction,2019-2020,32265044.13,32007666.58
1_facilities_and_construction,2020-2021,32176888.27,30642716.21
1_facilities_and_construction,2021-2022,32560005.15,30262010.29
1_facilities_and_construction,2022-2023,34547018.14,30912816.66
11_defence,2017-2018,48916032.70,50426480.57
11_defence,2018-2019,49487050.45,50425602.81
11_defence,2019-2020,43277397.70,42954526.56
11_defence,2020-2021,45426621.36,43199448.77
11_defence,2021-2022,12796791.34,12017327.60
11_defence,2022-2023,7217063.12,6463240.84
2_professional_services,2017-2018,8003668.74,8244876.24
2_professional_services,2018-2019,5872028.46,5998124.72
2_professional_services,2019-2020,115576.16,112938.12
2_professional_services,2020-2021,32285164.23,30750519.12
2_professional_services,2021-2022,12304810.78,11432841.35
2_professional_services,2022-2023,18252298.89,16335281.24
3_information_technology,2017-2018,322473136.10,332351733.22
3_information_technology,2018-2019,401215717.31,408944918.22
3_information_technology,2019-2020,335847618.98,333063497.00
3_information_technology,2020-2021,357406807.53,340314929.93
3_information_technology,2021-2022,479395742.00,445051058.05
3_information_technology,2022-2023,466372913.28,417327264.61
8_security_and_protection,2017-2018,624205.75,643546.76
8_security_and_protection,2018-2019,522242.08,532249.88
8_security_and_protection,2019-2020,523672.88,519495.55
8_security_and_protection,2020-2021,1869984.81,1783627.97
8_security_and_protection,2021-2022,1318556.29,1219917.84
8_security_and_protection,2022-2023,141761.84,128048.41
9_human_capital,2017-2018,36160.00,37396.10
9_human_capital,2018-2019,99524.63,100723.19
9_human_capital,2019-2020,408367.54,406739.36
9_human_capital,2020-2021,156054.27,149014.72
