owner_org,d_fiscal_year,total
aafc-aac,2017-2018,11529195.93483502
aafc-aac,2018-2019,8952813.913667679
aafc-aac,2019-2020,7173145.654740624
aafc-aac,2020-2021,7994741.903528108
aandc-aadnc,2017-2018,733673.0016712329
aandc-aadnc,2018-2019,843138.9983287671
aandc-aadnc,2019-2020,1582061.2325068119
aandc-aadnc,2020-2021,138869.31749318802
atssc-scdata,2017-2018,42975.99333333333
atssc-scdata,2018-2019,42975.99333333333
atssc-scdata,2019-2020,47631.52809034908
atssc-scdata,2020-2021,47501.38730321698
cas-satj,2017-2018,10840.666666666666
cas-satj,2018-2019,20318.519239367703
cas-satj,2019-2020,107665.81589827251
cas-satj,2020-2021,86179.62077839248
cbsa-asfc,2017-2018,17055280.574580785
cbsa-asfc,2018-2019,13536828.18426463
cbsa-asfc,2019-2020,14300226.488149866
cbsa-asfc,2020-2021,16875827.594045684
ccohs-cchst,2017-2018,11809.166328767124
ccohs-cchst,2018-2019,16023.59
ccohs-cchst,2019-2020,4214.423671232877
cfia-acia,2017-2018,367650.47
cfia-acia,2018-2019,315368.46808510635
cfia-acia,2019-2020,445236.2219148936
cfia-acia,2020-2021,129745.909258807
cgc-ccg,2017-2018,481.455133806663
cgc-ccg,2018-2019,35146.2247678864
cgc-ccg,2019-2020,97547.60579464774
cgc-ccg,2020-2021,35146.2247678864
cic,2017-2018,1498045.1785432252
cic,2018-2019,992534.8827911878
cic,2019-2020,444519.5602063719
cic,2020-2021,2278970.7635794887
cihr-irsc,2017-2018,26451.10904791325
cihr-irsc,2018-2019,73558.4965870172
cihr-irsc,2019-2020,55534.588276592556
cihr-irsc,2020-2021,57261.33564121566
cnsc-ccsn,2017-2018,246916.5917808219
cnsc-ccsn,2019-2020,60654.39147540983
cnsc-ccsn,2020-2021,147335.0537300696
cpc-cpp,2017-2018,13651.31462915601
cra-arc,2017-2018,9803481.068444097
cra-arc,2018-2019,9460439.189956628
cra-arc,2019-2020,9614771.084176358
cra-arc,2020-2021,7257073.077303681
crtc,2017-2018,25920.63657534247
crtc,2020-2021,5506.030904109589
csa-asc,2019-2020,50664.15481012658
csa-asc,2020-2021,69893.36849846854
csc-scc,2017-2018,1846788.208732059
csc-scc,2018-2019,5332095.864777497
csc-scc,2019-2020,778365.2310408544
csc-scc,2020-2021,779679.0140859061
csps-efpc,2017-2018,900411.2566666667
csps-efpc,2019-2020,67800
dfatd-maecd,2017-2018,638618.6711178981
dfatd-maecd,2018-2019,1144114.0647937555
dfatd-maecd,2019-2020,1051911.5659439492
dfatd-maecd,2020-2021,550881.5950771606
dfo-mpo,2017-2018,1403426.27
dfo-mpo,2018-2019,1301334.2
dfo-mpo,2019-2020,5496387.041801126
dfo-mpo,2020-2021,23294546.858198874
dnd-mdn,2017-2018,48027787.162574865
dnd-mdn,2018-2019,48943874.801810995
