d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,119051.10,112381.85
11_defence,2017-2018,360575.52,370407.39
11_defence,2018-2019,97633.19,99023.65
11_defence,2019-2020,84363.34,83573.21
11_defence,2020-2021,92018.27,87715.83
11_defence,2021-2022,48548.10,28933.68
3_information_technology,2017-2018,1143648.59,1172562.59
3_information_technology,2018-2019,1303019.05,1321646.54
3_information_technology,2019-2020,1395438.35,1365374.58
3_information_technology,2020-2021,1852049.56,1751805.15
3_information_technology,2021-2022,1207109.56,571342.44
4_medical,2018-2019,491591.99,498558.57
4_medical,2019-2020,19400.53,19350.68
4_medical,2021-2022,10583.87,9802.45
6_industrial_products_and_services,2017-2018,1028169.51,1053454.52
6_industrial_products_and_services,2018-2019,1583718.99,1607862.15
6_industrial_products_and_services,2019-2020,3767878.60,3693098.55
6_industrial_products_and_services,2020-2021,1326548.03,1260141.10
6_industrial_products_and_services,2021-2022,1996710.29,1469473.07
8_security_and_protection,2017-2018,522071.08,534490.34
8_security_and_protection,2018-2019,112857.07,114972.17
8_security_and_protection,2019-2020,23728.87,23154.62
8_security_and_protection,2020-2021,378622.94,359678.93
8_security_and_protection,2021-2022,800585.16,656330.40
