owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,81779.41277511962
cbsa-asfc,2018-2019,45369.852775119616
cbsa-asfc,2019-2020,117147.32116208953
cbsa-asfc,2020-2021,154307.6977321157
csc-scc,2017-2018,19368.25131147541
csc-scc,2018-2019,107465.77868852459
csc-scc,2019-2020,104403.47927437643
csc-scc,2020-2021,310819.0403628118
dnd-mdn,2017-2018,1033691.0727774351
dnd-mdn,2018-2019,1883612.5807631847
dnd-mdn,2019-2020,3286919.5639869682
dnd-mdn,2020-2021,1144455.3064866243
ec,2018-2019,115828.48
ec,2019-2020,36468.4
rcmp-grc,2017-2018,1848220.584492598
rcmp-grc,2018-2019,1378144.699887524
rcmp-grc,2019-2020,1665064.1994406835
rcmp-grc,2020-2021,2145430.3561288747
tc,2017-2018,49826.979999999996
tc,2018-2019,58398.899999999994
tc,2019-2020,80806.73000000001
tc,2020-2021,13277.500000000002
