d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,743869.45
1_facilities_and_construction,2018-2019,6499201.80
1_facilities_and_construction,2019-2020,16755255.96
1_facilities_and_construction,2020-2021,18260801.25
10_office_management,2017-2018,1404769.67
10_office_management,2018-2019,3145649.86
