owner_org,d_fiscal_year,total,total_constant_2019_dollars
cra-arc,2017-2018,76928.03,78921.49
cra-arc,2018-2019,76928.03,78124.38
cra-arc,2019-2020,59534.02,58933.94
cra-arc,2020-2021,98351.68,93541.54
cra-arc,2021-2022,74383.54,61892.18
cta-otc,2021-2022,143.65,0.00
dfo-mpo,2018-2019,10452.50,10603.25
dfo-mpo,2019-2020,26431.83,26294.14
dfo-mpo,2020-2021,82865.16,78701.58
dfo-mpo,2021-2022,338923.98,12939.47
dnd-mdn,2019-2020,53886.55,53374.09
dnd-mdn,2020-2021,4811.30,4541.77
esdc-edsc,2017-2018,151097.72,155013.15
esdc-edsc,2018-2019,84969.02,86292.97
esdc-edsc,2019-2020,84786.71,84071.20
esdc-edsc,2020-2021,256732.07,243054.91
esdc-edsc,2021-2022,271365.87,170338.36
jus,2017-2018,41873.41,42938.40
jus,2018-2019,117676.94,119507.81
jus,2019-2020,54642.28,54181.16
jus,2020-2021,65368.24,62143.64
jus,2021-2022,86253.32,66257.26
nrc-cnrc,2017-2018,260521.29,266900.96
nrc-cnrc,2018-2019,61593.12,62565.68
nrc-cnrc,2021-2022,122449.81,106301.36
nrcan-rncan,2017-2018,47223.95,48429.85
nrcan-rncan,2018-2019,53388.79,53981.38
nrcan-rncan,2019-2020,34015.02,33668.87
nrcan-rncan,2020-2021,26883.83,25809.39
nrcan-rncan,2021-2022,161221.62,149318.47
pco-bcp,2018-2019,3761.38,3799.51
pco-bcp,2019-2020,17873.60,17762.22
pco-bcp,2020-2021,4160.48,3917.58
pco-bcp,2021-2022,42182.63,32997.98
pwgsc-tpsgc,2017-2018,829228.55,850716.57
pwgsc-tpsgc,2018-2019,808358.00,820929.17
pwgsc-tpsgc,2019-2020,810572.68,803732.28
pwgsc-tpsgc,2020-2021,799990.49,760600.17
pwgsc-tpsgc,2021-2022,486333.75,456581.71
rcmp-grc,2017-2018,17991.86,18432.68
rcmp-grc,2018-2019,18300.35,18530.13
rcmp-grc,2019-2020,7150.14,7010.42
rcmp-grc,2020-2021,31284.55,29695.67
rcmp-grc,2021-2022,13912.56,12885.38
ssc-spc,2017-2018,68333.11,70015.78
ssc-spc,2018-2019,35019.49,35508.23
ssc-spc,2019-2020,67971.50,67033.13
ssc-spc,2020-2021,133724.47,127161.57
ssc-spc,2021-2022,141108.00,113882.56
