d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1158456.28,1194139.14
2018-2019,1273730.64,1294907.58
2019-2020,1623989.34,1609915.65
2020-2021,2098375.92,1996810.91
2021-2022,1406609.79,1306734.99
2022-2023,1420925.49,1270550.49
