owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,52848.99,54465.24
aafc-aac,2018-2019,46146.22,46989.72
aafc-aac,2019-2020,55972.88,55497.74
aafc-aac,2020-2021,28692.90,27303.24
aafc-aac,2021-2022,47552.30,44227.44
aandc-aadnc,2017-2018,2631.23,2704.93
aandc-aadnc,2018-2019,7054.45,7183.40
aandc-aadnc,2019-2020,7073.78,7017.01
aandc-aadnc,2020-2021,7054.45,6725.53
aandc-aadnc,2021-2022,7054.45,6601.28
atssc-scdata,2017-2018,7808.78,8056.19
cbsa-asfc,2017-2018,23077.67,23737.16
cbsa-asfc,2018-2019,57830.21,59001.49
cbsa-asfc,2019-2020,29471.40,29245.95
cbsa-asfc,2020-2021,52437.36,49875.43
cbsa-asfc,2021-2022,25658.84,24077.72
cgc-ccg,2018-2019,3618.44,3672.61
cgc-ccg,2019-2020,5495.23,5451.13
cgc-ccg,2020-2021,5480.21,5224.70
cgc-ccg,2021-2022,2747.61,2608.33
cic,2017-2018,110159.59,113554.38
cic,2018-2019,94852.51,96601.18
cic,2019-2020,60324.17,59855.78
cic,2020-2021,50933.41,48545.65
cic,2021-2022,45569.40,42667.59
cra-arc,2017-2018,336134.06,346436.31
cra-arc,2018-2019,680963.29,690493.81
cra-arc,2019-2020,787353.24,782128.55
cra-arc,2020-2021,583656.25,556404.79
cra-arc,2021-2022,612725.79,573394.77
csc-scc,2017-2018,3438.62,3533.38
csc-scc,2018-2019,14594.15,14860.91
csc-scc,2019-2020,50548.00,50487.01
dfatd-maecd,2017-2018,7706.81,7943.01
dfatd-maecd,2018-2019,7706.81,7847.68
dfatd-maecd,2019-2020,7727.92,7665.90
dfatd-maecd,2020-2021,3863.96,3678.81
dfo-mpo,2019-2020,19690.25,19221.21
dnd-mdn,2017-2018,47353.46,48846.07
dnd-mdn,2018-2019,9453.48,9640.69
dnd-mdn,2019-2020,37944.61,37781.44
dnd-mdn,2020-2021,12308.77,11690.82
dnd-mdn,2021-2022,68000.99,63476.44
ec,2017-2018,8995.07,9270.76
ec,2018-2019,3770.54,3862.12
elections,2017-2018,12062.92,12432.64
elections,2018-2019,2860.27,2910.67
elections,2019-2020,6829.58,6774.77
elections,2020-2021,45135.11,43017.38
elections,2021-2022,4143.64,3877.46
esdc-edsc,2017-2018,250841.81,258475.51
esdc-edsc,2018-2019,42132.57,42887.85
esdc-edsc,2019-2020,117361.24,115866.29
esdc-edsc,2020-2021,1096850.50,1045630.18
esdc-edsc,2021-2022,357480.98,335335.64
fja-cmf,2017-2018,9403.77,9683.52
fja-cmf,2018-2019,14125.00,14383.19
fja-cmf,2019-2020,4721.23,4732.59
hc-sc,2017-2018,6228.34,6418.99
hc-sc,2018-2019,6476.77,6595.15
hc-sc,2019-2020,34682.34,34016.91
hc-sc,2020-2021,26009.92,24916.08
hc-sc,2021-2022,26009.92,24548.31
ic,2017-2018,76573.31,78920.22
ic,2018-2019,37133.25,37633.87
ic,2019-2020,153524.89,151799.76
ic,2020-2021,45019.43,42920.38
ic,2021-2022,2028.19,1860.46
irb-cisr,2019-2020,6373.83,6322.68
irb-cisr,2020-2021,6663.68,6351.47
