owner_org,d_fiscal_year,total
aafc-aac,2017-2018,52848.99345521993
aafc-aac,2018-2019,46146.21532380309
aafc-aac,2019-2020,55972.87939203518
aafc-aac,2020-2021,28692.90433461928
aandc-aadnc,2017-2018,2631.225348887406
aandc-aadnc,2018-2019,7054.451088065617
aandc-aadnc,2019-2020,7073.778351320591
aandc-aadnc,2020-2021,7054.451088065617
atssc-scdata,2017-2018,7808.779808219178
cbsa-asfc,2017-2018,23077.667600217064
cbsa-asfc,2018-2019,57830.20853240226
cbsa-asfc,2019-2020,29471.399930803564
cbsa-asfc,2020-2021,52437.35621723984
cgc-ccg,2018-2019,3618.442857142857
cgc-ccg,2019-2020,5495.228571428572
cgc-ccg,2020-2021,5480.214285714285
cic,2017-2018,110159.59251394853
cic,2018-2019,94852.50823914303
cic,2019-2020,60324.16619654945
cic,2020-2021,50933.410953847364
cra-arc,2017-2018,369083.4899596676
cra-arc,2018-2019,697202.0426430922
cra-arc,2019-2020,757983.6769486959
cra-arc,2020-2021,554366.9334750918
csc-scc,2017-2018,3438.62133037694
csc-scc,2018-2019,14594.14866962306
csc-scc,2019-2020,50548
dfatd-maecd,2017-2018,7706.806881243063
dfatd-maecd,2018-2019,7706.806881243063
dfatd-maecd,2019-2020,7727.921420643729
dfatd-maecd,2020-2021,3863.9607103218646
dfo-mpo,2019-2020,19690.25
dnd-mdn,2017-2018,47353.456569422495
dnd-mdn,2018-2019,9453.480927413384
dnd-mdn,2019-2020,37944.607546549836
dnd-mdn,2020-2021,12308.766490074871
ec,2017-2018,8995.071193866375
ec,2018-2019,3770.5366922234393
elections,2017-2018,12062.917826740595
elections,2018-2019,2860.268350469043
elections,2019-2020,6829.575747073009
elections,2020-2021,45135.1087472885
esdc-edsc,2017-2018,250841.80740632644
esdc-edsc,2018-2019,42132.57249145672
esdc-edsc,2019-2020,117006.50617911678
esdc-edsc,2020-2021,967726.14351724
fja-cmf,2017-2018,9403.767123287671
fja-cmf,2018-2019,14125
fja-cmf,2019-2020,4721.232876712329
hc-sc,2017-2018,6228.341221248631
hc-sc,2018-2019,6476.76508762322
hc-sc,2019-2020,34682.33721604704
hc-sc,2020-2021,26009.918835586286
ic,2017-2018,76573.31
ic,2018-2019,37133.24605651935
ic,2019-2020,153524.88572267772
ic,2020-2021,45019.43316605839
irb-cisr,2019-2020,6373.82989051095
irb-cisr,2020-2021,6663.6810707873065
isc-sac,2020-2021,1677.6361719605695
jus,2017-2018,1446.2928016244177
jus,2018-2019,6448.491539340943
jus,2019-2020,6466.158639448727
jus,2020-2021,10141.99551918981
lac-bac,2018-2019,22566.88
nfb-onf,2018-2019,1645.1136683613609
nfb-onf,2019-2020,1649.6208290965974
nfb-onf,2020-2021,1645.1136683613609
nrc-cnrc,2017-2018,5470.721766604204
nrcan-rncan,2017-2018,51503.74
nrcan-rncan,2018-2019,7136.711428571429
nrcan-rncan,2019-2020,22637.13459882583
osgg-bsgg,2018-2019,3236.1858050383353
osgg-bsgg,2019-2020,5587.000021905806
osgg-bsgg,2020-2021,5571.734994523549
pbc-clcc,2020-2021,4933.7400657114085
pc,2017-2018,2114.726697221962
pc,2018-2019,7486.129524486616
pc,2019-2020,17157.89200884527
pc,2020-2021,18215.40865465443
pco-bcp,2019-2020,6822.513832116789
pco-bcp,2020-2021,6803.873083941607
pwgsc-tpsgc,2017-2018,20259.357217495148
pwgsc-tpsgc,2018-2019,10805.662690520252
pwgsc-tpsgc,2019-2020,18080.31470395549
pwgsc-tpsgc,2020-2021,14761.68202164429
rcmp-grc,2017-2018,14993.865022789425
rcmp-grc,2018-2019,16698.790747493164
rcmp-grc,2019-2020,50341.85962625343
rcmp-grc,2020-2021,7171.600282476338
ssc-spc,2017-2018,61571.373850364966
ssc-spc,2018-2019,47500.51386861314
ssc-spc,2019-2020,47630.65226277372
ssc-spc,2020-2021,19911.174306569344
statcan,2018-2019,115469.90999999999
statcan,2019-2020,29532.446429548563
statcan,2020-2021,64666.79357045144
tbs-sct,2017-2018,8500.005
tbs-sct,2018-2019,1420.5487808219175
tc,2017-2018,53640.59391833526
tc,2018-2019,31369.75891833526
tc,2019-2020,59550.790709288456
tc,2020-2021,12111.612423067194
