d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2018-2019,29595.38
10_office_management,2018-2019,384633.41
10_office_management,2019-2020,48990.850000000006
10_office_management,2020-2021,149990.75
11_defence,2017-2018,827526.15
11_defence,2018-2019,141591.47
11_defence,2019-2020,244616.36000000002
11_defence,2020-2021,502808.19
2_professional_services,2017-2018,89349.1
2_professional_services,2019-2020,14620.045682819384
2_professional_services,2020-2021,59958.614317180625
3_information_technology,2017-2018,1290223.848547319
3_information_technology,2018-2019,868558.4351612903
3_information_technology,2019-2020,1446405.6969867875
3_information_technology,2020-2021,1546740.244116447
6_industrial_products_and_services,2017-2018,95425.8
6_industrial_products_and_services,2019-2020,10676.58
6_industrial_products_and_services,2020-2021,91376.54857142858
