owner_org,d_fiscal_year,total
aafc-aac,2019-2020,165657.67
csa-asc,2017-2018,87110.19
csps-efpc,2017-2018,37001.78999999999
dfatd-maecd,2017-2018,898189.6
dfatd-maecd,2018-2019,1099552.31
dfatd-maecd,2019-2020,1173473.0041144472
dfatd-maecd,2020-2021,1487798.645885553
dnd-mdn,2017-2018,922951.95
dnd-mdn,2018-2019,141591.47
dnd-mdn,2019-2020,244616.36000000002
dnd-mdn,2020-2021,571650.05
esdc-edsc,2019-2020,20616.17
fpcc-cpac,2020-2021,149990.75
irb-cisr,2019-2020,11492.1
osfi-bsif,2017-2018,10618.81
osfi-bsif,2020-2021,10999.344054054054
pch,2017-2018,17200.260000000002
pch,2019-2020,87945.34287234042
pch,2020-2021,11592.027127659576
pco-bcp,2017-2018,90511.19483870968
pco-bcp,2018-2019,60090.23516129032
pco-bcp,2020-2021,31252.27
phac-aspc,2019-2020,10676.58
pwgsc-tpsgc,2017-2018,12622.1
pwgsc-tpsgc,2019-2020,14620.045682819384
pwgsc-tpsgc,2020-2021,59958.614317180625
rcmp-grc,2017-2018,191610.8437086093
rcmp-grc,2018-2019,97583.42
rcmp-grc,2019-2020,11371.06
rcmp-grc,2020-2021,22534.688571428575
ssc-spc,2017-2018,34708.16
ssc-spc,2018-2019,25561.260000000002
ssc-spc,2019-2020,24841.2
ssc-spc,2020-2021,5097.957049180328
