d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2302524.90,2360106.10
2018-2019,1424378.70,1444577.91
2019-2020,1765309.53,1739594.50
2020-2021,2350874.35,2240913.78
2021-2022,1553941.44,1016268.75
