d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,54199.87,54881.85
11_defence,2019-2020,40677.75,40619.08
11_defence,2020-2021,34356.71,33640.29
11_defence,2021-2022,28377.64,21572.15
2_professional_services,2019-2020,8319693.28,8293557.57
2_professional_services,2020-2021,13993954.14,13699909.47
2_professional_services,2021-2022,13993954.14,10630373.20
3_information_technology,2017-2018,4607702.36,4728508.29
3_information_technology,2018-2019,8145801.66,8249497.61
3_information_technology,2019-2020,8867759.75,8848608.51
3_information_technology,2020-2021,8503720.87,8322402.38
3_information_technology,2021-2022,10169816.99,7364319.78
9_human_capital,2017-2018,10881.00,11082.91
9_human_capital,2018-2019,22350.18,22840.13
9_human_capital,2020-2021,67305.71,63980.97
