d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,10881.00,11196.67
it_consulting_services,2019-2020,9494200.82,9357071.58
it_consulting_services,2020-2021,16127888.17,15358451.61
it_consulting_services,2021-2022,15800541.77,14690169.15
it_consulting_services,2022-2023,15800541.77,14138391.01
it_software_licensing,2017-2018,4607702.36,4749866.91
it_software_licensing,2018-2019,8145801.66,8302007.89
it_software_licensing,2019-2020,8768956.85,8692535.69
it_software_licensing,2020-2021,8846359.55,8424637.57
it_software_licensing,2021-2022,10762664.06,9982490.67
it_software_licensing,2022-2023,16449507.11,14721259.84
