d_most_recent_category,d_fiscal_year,total
11_defence,2018-2019,54199.865068493156
11_defence,2019-2020,40677.74799161614
11_defence,2020-2021,34356.707058585074
2_professional_services,2019-2020,8319693.282208952
2_professional_services,2020-2021,13993954.138277732
3_information_technology,2017-2018,4607702.35850337
3_information_technology,2018-2019,8145801.661405676
3_information_technology,2019-2020,8867759.747378955
3_information_technology,2020-2021,8503720.87055688
9_human_capital,2017-2018,10881
9_human_capital,2018-2019,22350.18
9_human_capital,2020-2021,67305.71
