d_fiscal_year,total,total_constant_2019_dollars
2017-2018,123919.95,127551.57
2018-2019,93882.46,95297.37
2019-2020,832192.19,816221.73
2020-2021,36255242.48,34540176.21
2021-2022,10335503.37,9609017.26
2022-2023,2085955.71,1878857.81
