d_most_recent_category,d_fiscal_year,total
10_office_management,2020-2021,22600
11_defence,2020-2021,147819.927378736
2_professional_services,2020-2021,33572.26
3_information_technology,2019-2020,919747.1882216618
3_information_technology,2020-2021,6351249.564071565
5_transportation_and_logistics,2019-2020,13661.20218579235
5_transportation_and_logistics,2020-2021,4986338.797814208
9_human_capital,2020-2021,4689794.460780287
NA,2020-2021,146789.1228846154
